Datastore: default
Table,Record ID,Data
diaro_entries,5d40d09bef79dfc80acc2a66c71a4c72,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""5d40d09bef79dfc80acc2a66c71a4c72"", ""title"": """", ""text"": ""War an einer riesigen goa  Party. Sie war so gross dass man mit der metro von einem Ende zum anderen geben musste. Ich und jacqueline gingen auch kurz weg um in die herumgebaute riesenstadt  zu gehen, und fast h\u00e4tten wir nicht mehr zur\u00fcckgefunden. Als wir zur Party zur\u00fcck kamen, waren wir beim chillout angekommen, und wir staunten dass es sogar ein chillout gab. Ich musste eine Weile auf jacqueline warten, und schaute mir die verschiedenen verkaufsst\u00e4nde an, unter welchen auch ein paar schweizer wahren. Die metro war sehr modern. Irgendwo kurz vor dem Partygel\u00e4nde und der Metro hatte es eine gef\u00e4hrliche Gegend."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1349260380000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,5ce944b8ed624bdd22f2fcafb11f8988,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""5ce944b8ed624bdd22f2fcafb11f8988"", ""title"": """", ""text"": ""In einem Hotel mit meinem Rucksack angekommen. Das Zimmer war mit min. 8 Zimmer ausger\u00fcstet, immer 2 betten \u00fcbereinander. Es war der Eingang, dann ging man rechts ins Zimmer rein, wo man rechts 2 doppelbette hatte, l\u00e4ngs an der Innenwand, dann an der linken aussenwand ein doppelbett und geradeaus an der aussenwand ein doppelbett. Es waren alles hochbette. An der aussenwand geradeaus gabs ein Fenster.\nSamuel M\u00fcller war auch da und begr\u00fc\u00dfte mich recht herzlich. Wir hatten uns ewig nicht gesehen. Dazu waren in den 2 unteren betten an der rechten Innenwand sicher 2 junge frauen. Eine dritte war an meinem fussende, beim Fenster, und begutachtete meine F\u00fcsse, und sagte ich h\u00e4tte  da ein \""***\"", auf alle f\u00e4lle war es eine Art loch oder Pilz im fuss, und ich m\u00fcsse etwas dagegen tun wenn ich etwas von ihnen wolle.\nWir wollten etwas essen und gingen raus, wo mehrere Chinesen oder Japaner, sehr schrill angezogen, so wie rocknroll Stars, herumliefen. Die welche aussahen wie M\u00e4nner, schwarzen b\u00e4rten und schn\u00e4uzen hatten weibliche K\u00f6rper und Stimmen, sowie die welche aussahen wie Frauen hatten M\u00e4nner K\u00f6rper und sehr tiefe Stimmen. Ein kleines Kind war da, und wir hingen ihm ein Strauss r\u00f6hren nudeln an den arsch, so dass es aussah als ob erihn Scheissen w\u00fcrde, er machte dazu noch die passenden grimassen. Wir lachten uns abartig kaputt. Ich musste derart lachen, das ich mich bog und auf die Schenkel klopfte, und erwachte."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1349259540000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,6637127a3e9af86584c9cd4d67e496e9,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""6637127a3e9af86584c9cd4d67e496e9"", ""title"": """", ""text"": ""In einem Grossen Zimmer, in einem Holzhaus, zeigte mir jemand Bilder von dali. Es waren aber nicht diejenigen die ich kannte, oder so bekannt waren. Nach etlichen anderen, teilweise \u00e4hnlichen Bildern, kamen dann die die ich kannte. Die Motive waren aber ganz klein auf Ca. 1 Meter mal 80 cm. Grossen dicken bl\u00e4ttern gemalt."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1349259300000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,6915c6ea9b0f880ff75ae98960e6d2d1,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""6915c6ea9b0f880ff75ae98960e6d2d1"", ""title"": """", ""text"": ""Ich musste auf einer \u00f6ffentlichen scheisse aufs wc. Es gab aber nur pissoir \u00e4hnliche T\u00f6pfe, hohe und niedrige, wo man reinsitzen musste und die scheisse dann einfach links und rechts des arsches rausquoll. Ich entschied mich f\u00fcr eine hohe."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1349348400000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,c5e989836bc5ab4cd0f3fb7557bb3e3a,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""c5e989836bc5ab4cd0f3fb7557bb3e3a"", ""title"": """", ""text"": ""War in einem hostel  angekommen, in einem oberen stock, das Zimmer an einem Fenster. Leute gingen und kamen wieder, weil sie irgendwie keine Erfolg gehabt hatten auf ihrer weiterreise. Sie hatten diverse weltkarten bei sich, in diversen Farben.\nIch musste meine Arbeit oder Versicherung k\u00fcndigen, bevor ich weiterreissen  konnte, und dazu musste ich meine Unterschrift auf ein wei\u00dfes Blatt Papier schreiben. Irgendwie wollte das aber nicht recht klappen, ich musste meine eigene Unterschrift f\u00e4lschen, und sie kam immer ein bisschen anders als gewollt. Manchmal war das s l\u00e4nger, oder aber die endnote  stimmte nicht. Ich unterschrieb eigentlich wie in Realit\u00e4t. Ich versuchte es noch mit einem speziellen Drucker, der in 3d druckte, so etwa 5 mm dicke platten welche dann graviert  waren. Auch das war nicht zufriedenstellend. Und als ich nochmals zu unterschreiben versuchte war dann das Papier zu dreckig oder zu wenig weiss.\nIch telefonierte noch mit dem versicherungsheini oder arbeitsgeber, und ich hatte maximal noch einen Monat Zeit um zu k\u00fcndigen. basil war auch da. Mit ihm und Stefan ging ich dann noch zu einem Turm, welcher eine T\u00fcr hatte die sich nicht oder nur schlecht \u00f6ffnen liess. Die machte Stefan stutzig und ich ging zum Fenster rechts der T\u00fcr, um es einzutreten, denn es wahren wahrscheinlich feinde im Turm. Da \u00f6ffnete sich das Fenster und ein hoher, magerer Mann lugte heraus, und es war kein Feind, sondern er wollte uns bei etwas helfen, was im Dorf oder in der Regierung ein Problem war. Wir heckten etwas aus, um ein regierungsbeamter oder so zu st\u00fcrzen."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1349338860000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,3c8aab561c99511e5248631bbaae38ef,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""3c8aab561c99511e5248631bbaae38ef"", ""title"": """", ""text"": ""Ich un j. Konnten aus irgendeinem  Grund unsere Reise nicht fortsetzen und waren in einer schr\u00e4gen Stadt h\u00e4ngengeblieben.\nDiese hatte hohe H\u00e4user, die als aussenmauer fungierten, wo man durch torb\u00f6gen in die Stadt reinkam.\nAusserdem hatte es dachterassen mit Gaudi \u00e4hnlichen zinnen. In der Stadt sass ich an einem Tisch, rechts von mir eine fremde Frau welche alle Sprachen sprach wie ich, und links ein blonder junger Mann. Die Frau machte mich an, und fragte ob ich sie zum Bus oder so begleiten w\u00fcrde. Sie fragte noch auf deutsch. In diesem Moment kam aber j. Wieder, sie war auf der Suche nach Arbeit oder einer weiterreisem\u00f6glichkeit gewesen. Sie sass mir gegen\u00fcber ab. Und musste ich der Frau absagen. Ich und j. Gingen weiter nach unten in der Stadt, wo ich von den Arabern etwas \u00fcbersetzen lassen wollte, n\u00e4mlich hatte j. Eine gr\u00fcn gelb rot gestreifte Fahne bekommen, wo auf arabisch etwas draustand, es waren 3 Zeilen.\nBei einem Tisch fragte ich die Leute, und sie \u00fcbersetzten das erste Wort mit Gott, den Rest wollten sie aber nicht \u00fcbersetzen. Einer der M\u00e4nner r\u00fcckte ein d\u00fcnnes Messer hervor, und bedrohte mich damit. Wir kamen nur knapp davon und ich nahm noch die Fahne und das Messer mit. Der Junge Mann sprang mir hinterher, und ich konnte nur knapp schneller springen. Er sagte mir er k\u00f6nne so schnell springen wie er es sich vorstellte. Wir kamen bei einer T\u00fcr an, wo eine geheimversammlung stattfand, von den Leuten die dem fahnen folgten. Um eintreten  zu d\u00fcrfen musste man sagen Spanien sei ganz g\u00fcnstig und nicht der Krise verfallen. Drinnen gab nur M\u00e4nner, alle waren schwul oder Taten zumindest so als ob. Ief k\u00fcssten sich. Es gab eine Treppe in den Raum nieder, beim Eingang war links eine br\u00fcstung und die Treppe hatte 3 stufen. Als ich reinkam war ich gleichzeitig mich und ein anderer, welcher eine Art tintenfish K\u00f6rper im Herz oder hals hatte, als h\u00fclle f\u00fcr etwas anderes, sehr wichtiges f\u00fcr die Versammlung. Ich/er nahm die h\u00fclle raus, sie hatte bereits einen hohlraum im K\u00f6rper geschaffen, und wollte sie wieder schlucken/reintun als eine Frau im Raum rief : der f\u00fcnfte Bruder ist gekommen, sagt den 5en Bruder willkommen! ich/er musste nun die Treppe runter um etwas als empfangsritual zu tun. Ein anderer stoppte sein k\u00fcssen mit dem Partner, und bat um die tintenfish \u00e4hnliche h\u00fclle, um sie sich \u00fcber den Kopf zu legen. Er sprach mit handZeichen. Ihre aber verneinte. "", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1349431920000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,11d0b87e0f14efdc9e2e58f00a1079ef,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""11d0b87e0f14efdc9e2e58f00a1079ef"", ""title"": """", ""text"": ""An einem Ort am fusse eines Berges, Tat ich verschiedene Dinge, in einem Raum.dann ging ich nach oben auf den berg, wo es eine H\u00fctte gab, in welche ich ging um zu schlafen. Jemand war dabei. Ich wollte wieder ins Dorf gehen um irgendwas zu holen oder zu kaufen. Als ich rausging merkte ich dass es gar nicht so kalt war wie ich bef\u00fcrchtet hatte, im Gegenteil es war gerade so tshirt Wetter. Draussen kamen mir mehrere junge Frauen entgegen, welche ebenfalls in die H\u00fctte wollten. Ich gab ihnen die Richtung an, aber noch bevor ich weit weg von der H\u00fctte war kamen sie schon wieder raus, wahrscheinlich weil es ihnen zu dreckig war. Ich ging ins Dorf, mit einem Velo. Dann vom Dorf aus wollte ich noch an ein Ort wo ich vorhin schon gewesen war, durch mehrere baren hindurch, durch einen Fluss \u00fcber eine Insel und dann weiter.\nIch musste also durch mehrere baren, die eine an die andere gebaut, l\u00e4ngs einer Strasse welche links aus meiner blickrichtung war. Hinter jeder B\u00e4r kam die n\u00e4chste, erreichbar durch eine schmale T\u00fcr. Ich hatte nur ein tshirt an, unten rum war ich nackt.\nNach etwa 10 baren kam ich hinten raus, und jemand verfolgte mich, wieso genau war nicht klar. Ich w\u00e4hlte also den Flug als Fortbewegung, ich wurde zwar immer wieder den Boden gezogen, konnte es aber sehr lange hinausz\u00f6gern, es war wie ein gleitflugzeug. Beim Fluss musste ich etwa 500 Meter \u00fcberbr\u00fccken, um derselben rechten flussufer Seite zu landen. Ich schaffte es nicht ganz, obwohl ich etwa 50 Meter weiter oben startete, landete ich etwa 10 Meter vor dem Ziel im Wasser, bessergesagt geleitete ich bauchlings ins Wasser und musste noch ein zwei schwimmz\u00fcge nehmen. Ich kletterte das Bord hinauf, und kam an ein aus, hinter welchem mehrere Leute in schlafs\u00e4cken lagen, die schlafs\u00e4cke waren extrem bauschig und dick. An einer wascheleine hingen Kleider, und ich wollte mir gerade welche nehmen als der im blauen Schlafsack erwachte, und meine Verfolger holten mich auch ein. Niemand hatte aber was gegen mich,ich entschuldigte mich f\u00fcr meine nacktheit, aber sie sagten es sei \u00fcberhaupt kein Problem. Der im blauen Schlafsack sagte uns dass das eigentlich eine Insel sei weil die 2 Fl\u00fcsse sein einschlossen. Und dass am weekend immer viele Leute dahin kamen."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1349514660000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,bb9b9d1625d9bc5a1f1335a047613c38,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""bb9b9d1625d9bc5a1f1335a047613c38"", ""title"": """", ""text"": ""Ich hatte Angst und erwachte deswegen"", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1349514660000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,16f05a17e92b5aa113e2b1e7bc7a172c,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""16f05a17e92b5aa113e2b1e7bc7a172c"", ""title"": """", ""text"": ""Ich machte \u00fcber die Schweiz einen Umweg von meiner Reise, um irgendwas abzuholen. Dann war ich mit j. Und einer dritten Person unterwegs von einem Ort in eine Stadt. Da kaufte ich etwas in einem laden ganz sp\u00e4t in der Nacht. Der Verk\u00e4ufer sagte irgendwas zu mir. Weiter oben wo ich herum war eine Kunstausstellung oder sowas.\nI und j. Und die dritte Person gingen dann mit der Metro oder dem Zug zu einer anderen Ortschaft. Im Gang des Zuges musste ich mir Platz verschaffen, und fast verpassten wir die Station, da die Leute nicht zur Seite gingen. Ich lief teilweise einfach in sie rein. Beim aussteigen musste ich mein eigener Rucksack Plus eine Hunde oder hasenh\u00fctte auf dem r\u00fccken tragen, mit 2 riemen. Sie war sehr schwer. Ich erz\u00e4hlte Leuten wie schwer und wie weit ich sie schon getragen hatte. Sie meinten ich spinne ein bisschen. Ich wollte can mit einem anderen \u00f6ffentlichen verkehrsmittel weiter, das billet welches wir hatten war noch f\u00fcr 10 Fahrten g\u00fcltig. J. Sagte, was du willst jetzt doch nicht weiterlaufen, und ich entgegnete ihr, sie k\u00f6nne ja beide rucksacke tragen, dann k\u00f6nnen wir schon laufen, ich musste ja noch die H\u00fctte tragen...darauf war sie still.wir kamen noch in einer bar vorbei, ein bisschen weiter von der Station, wo sie aus \u00e4rschern etwas mit einem r\u00f6hrchen tranken. Ief B\u00e4cker hatten eine arsch Form. Ich dachte die servierfrau m\u00fcsste einfach alles immer sauber reinigen. Sie war so dick wie die von der bar am Fluss mit dem ganz gr\u00fcnen rasen, in Realit\u00e4t.\nAuch tr\u00e4umte ihn etwas von twitter."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1349607060000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,c7b254334ffaf1d523ef4639f2b89a29,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""c7b254334ffaf1d523ef4639f2b89a29"", ""title"": """", ""text"": ""An einem Ort mit j. Und anderen. Ich musste fl\u00fcchten oder wohin gehen, auf alle f\u00e4lle wollte ich nach Z\u00fcrich oder S\u00fcd Deutschland, mit derselben Verbindung wie letztes mal. Ich war aber an einem Ort wo es keine direktverbindung dahin gab, und so ging ich ins wartesaal bis ein Bus kam, welcher mit einer Ortschaft angeschrieben war welche in der N\u00e4he meines Zieles war. Ich rannte um ihn zu erwischen, und k\u00f6nnte mich nicht mehr verabschieden. Im Bus h\u00e4tte ich ein billet l\u00f6sen m\u00fcssen, ich stand zwischen dem Fahrer und Beifahrer, aber schaute nach hinten, und weil nichts dergleichen tat, sagte der Chauffeur, ha also brauchst du keines, er dachte ich hatte ein Abonnement. Ich hatte einfach gedacht, ich t\u00e4te mal nix dergleichen, vielleicht funktioniert es ja. Die Person welche hinter dem Fahrer sass gab mir ein Kaffee, in einem plastikbecher, welcher in einem gr\u00f6sseren plastikbecher war, in welchem seine selbstgedrehte Zigarette drin war, un auch noch Kaffee. Als ich der Person die Becher wieder gab nahm er einfach die Zigarette raus und rauchte und trank weiter. Ich ass auch noch eine Zigarette (?). Sp\u00e4ter dann traf j. Und die anderen wieder, und entschuldigte mich dass ich mir nicht verabschiedet h\u00e4tte beziehungsweise sie informiert hatte, und fragte wie sie mich wiedergefunden hatten. Aber wir waren ja vorhin schon da gewesen wo ich hingegangen war."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1349685120000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,2addf8cb93b3bff4edbd825ec5d5d66a,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""2addf8cb93b3bff4edbd825ec5d5d66a"", ""title"": """", ""text"": ""Mit Daniel Huber f\u00fcr Stefan frei einige Sachen betoniert. Marco galli war auch dabei. Wir mussten in einem Haus im ersten stock diverse br\u00fcstungen und Treppen k\u00f6pfe betonieren. Ich musste es alleine auff\u00fcllen, und die schalungen waren katastrophal montiert, sie verschoben sich in alle Richtungen, und verzogen sich. Ich aber liess einfach alles so und dachte ich k\u00f6nne es dann am n\u00e4chsten Tag, wenn der beton noch nicht ganz hart war, abspitzen und neu betonieren. Sie waren so oder so auf einen alten morschen holzboden betoniert. Stefan kam vorbei und zeigte mir auf einem touchscreen wie er Dschungel Treppenhaus eigentlich haben wollte. Der touchscreen funktionierte nicht einwandfrei, er war auf seiner augenh\u00f6he montiert, und er fluchte und stocherte drauf rum. Es war Samstag oder Sonntag. Silvan spielte auch eine Rolle.\nMit Stefan hatte ich es eigentlich gut, obwohl ich falsch betoniert hatte. Wir Sassen zuletzt zusammen da un betrachteten die Baustelle.\n"", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1349684520000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,3cef7da3909c7f9986bac24c617af5a2,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""3cef7da3909c7f9986bac24c617af5a2"", ""title"": """", ""text"": ""Der Traum von vorhin setzte sich fort, ich und j. Waren bei Ursula einquartiert, und eine 2 Frauen sowie urs Vogel waren da. Ich und j. Wollten ins Internet, und die beiden Frauen gingen mit ihren laptops ins netz, ohne uns aber die passworter zu verraten. Ich schaute der einen zu wie sie es Eingang und entschuldigte mich als sie es mit ihrer hand abdeckte, mit dem Satz ach ja Passwort. Die andere Frau klagte dass sie diesen Sommer keine Filme im netz schauen k\u00f6nnte weil die filmProgramme diesen Sommer nicht funktioniert h\u00e4tten. Ich und j. Sagten unison das dies richtig sei, und dachten uns dass es ihr Recht geschehe, da sie so geizig mit ihrem Passwort umging. Urs sagte sagte dass er in dem hostel nicht mehr wohnen w\u00fcrde weil es da wie in einem aschenbecher riechen w\u00fcrde. Er schaute Inder Wohnung Bilder an, er war riesengross, etwa doppelt so hoch wie die anderen. Ich zwinkerte einer der Frauen zu und sagte wie gross der denn sei. Ich und j. Gingen dann ins hostel zur\u00fcck, und da sass eine etwa 20 j\u00e4hrige Frau, die fragte mich ob ich ihr ein kaugummi geben k\u00f6nne. Ich gab ihr einen, und sah beim vorbeigehen dass sie nackt und rasiert unter einem badtuch sass, und sich verstecken versuchte. Ich fragteging in die K\u00fcche und sah dass verschiedene Leute am kochen waren, und dass es nix mehr hatte, es lagen noch flache schraubennudeln im abtropfsieb. Ich sagte zu j. Dass es nix mehr zu kochen habe. Die Zimmer waren voll mit Asche, die Leute brauchten \u00fcberall. Es stank, aber es war billig."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1349771040000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,7b44c2e6072cfff4d4571c2c547dc000,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""7b44c2e6072cfff4d4571c2c547dc000"", ""title"": """", ""text"": ""In einem Geb\u00e4ude geschlafen, basil war gleich neben mir. er schlief und ich studierte irgendwelche Zahlen und Zusammenh\u00e4nge, und als er erwachte stellte ich ihm etwa 2 Stunden lang mein System vor. Es waren 158 verschiedene Zahlen, im Kreis angeordnet, welche, wie meine Schlussfolgerung war, in allem auf der Welt wiederzufinden waren. In allem seien diese Zahlen oder abst\u00e4nde beinhaltet. Er sagte am Schluss dass er mir nun 2 Stunden zugeh\u00f6rt habe und k\u00e4me nicht nach wieso ich ihm all dies erkl\u00e4rte da es doch keinen Sinn mache? Mir war es ein bisschen peinlich, es passte zu mir sinnlose Dinge stundenlang zu erkl\u00e4ren. Auf dem weg dahin musste ich einmal pissen, und eine Katze war auch bei uns. Auf dempfangen weg hatte ich einmal keine Kleider mehr an, und als ich es mir fest vorstellte hatte ich pl\u00f6tzlich wieder graue unterhosen wie die echten an. Ich staunte dass es gen\u00fcgte es sich vorzustellen. Ich h\u00e4tte dann ein bisschen2es mal wissen m\u00fcssen, auch aber davon  auf und staunte dass ich das erste mal gepisst ohne zu erwachen bzw ins bett zu machen. "", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1349770500000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,fef3171cd32c10423ff1d60508a2dc2d,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""fef3171cd32c10423ff1d60508a2dc2d"", ""title"": """", ""text"": ""Es waren verschiedene Leute, im Ausland, die spanisch oder englisch sprachen. Ich war mit jemandem da und wartete auf etwas. Die 2 Jungen M\u00e4nner welche neben mir Sassen redeten viel, einer sogar flie\u00dfend Schweizer deutsch. Ich sagte zu ihm und j. Dass er gut Arbeit finden k\u00f6nne in der Schweiz wenn er so gut schweizerdeutsch sprach. Er hatte diverse implantate, so Ca. 5 cm im Durchmesser, wie diese piercings, oder brandings. Etwas entfernt war eine passarelle oder Br\u00fccke, von einem metallgeb\u00e4ude aus Richtung links. Es war wie in new York. Wir Sassen an einem Tisch auf B\u00e4nken."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1349859660000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,3150940e4c3399058591310f53c850c8,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""3150940e4c3399058591310f53c850c8"", ""title"": """", ""text"": ""Mit Esther und noch jemanden Sex gehabt. Wir hatten gruppensex auf einem offenen Balkon. Es lagen etliche gras sticks herum, am Boden. Ich sammelte sie auf. Es war ein schmaler Balkon oder eine Terrasse, mit einer etwa 1 m. Hohen br\u00fcstung. Es war sonnig."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1349859600000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,6592e564295539fa1103efffe4404e24,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""6592e564295539fa1103efffe4404e24"", ""title"": """", ""text"": ""Ich hatte einen riesige Schwanz. Ich sass an einem Tisch, las und spielte zwischendurch damit."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1349978160000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,4e3afdc62bf1e83cd144ae975203f74d,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""4e3afdc62bf1e83cd144ae975203f74d"", ""title"": """", ""text"": ""Mit Marco galli und dubacher irgendwo etwas gearbeitet oder getan. Marco war wegen dubacher verstimmt."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1350237360000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,b7902bca05f125c61e900faf4b9c81ed,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""b7902bca05f125c61e900faf4b9c81ed"", ""title"": """", ""text"": ""Ich traf in einer fremden Stadt einen alten Kollegen von Stefan, Alex. Er erkannte mich und ich sagte aha du bist Alex! Wir hatten jetskis welche in der Luft fuhren. Beim gas geben hoben sie den arsch in die Luft. Bei weniger gas sank der arsch. Man musste es ausbalancieren beim aufsitzen. Die Stadt war aus glas."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1350323760000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,44dee086b5ade082d4ea33d152a3d065,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""44dee086b5ade082d4ea33d152a3d065"", ""title"": """", ""text"": ""Ich war auf dem weg von Marlene nach vallone, mit einem Traktor. Er wurde durch ein spezialger\u00e4t gestartet, welches dauernd kaputt ging. Carlo versprach mir ein neues. Es war eine Art Auto Radio, welches wie ein ladeger\u00e4t funktionierte. Man musste 2 Kabel damit verbinden."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1350410160000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,d69a3f2ca8ed2a101e8abc8e20698b10,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""d69a3f2ca8ed2a101e8abc8e20698b10"", ""title"": """", ""text"": ""War nach einer langen Wanderung mit j. Beim riesenhof von Pablo und desire und anderen angekommen. Wir Sassen draussen, an einem Tisch und wurden herzlich verpflegt. Ich erz\u00e4hlte Pablo von diversen Comic L\u00e4den die ich unterwegs angetroffen hatte, und noch andere Sachen. Ich war sehr m\u00fcde, ass aber trotzdem und machte Pl\u00e4ne f\u00fcr die Zukunft. Draussen war alles gr\u00fcn, und drinnen war das Haus im Umbau. \u00dcberall hatten sie provisorische Treppen mit F\u00e4sser gemacht, und es war teilweise sehr dreckig. So hatte es einen Raum im Obergeschoss wo viele Milch flecken auf dem Boden waren, versprizt. Sie hatten noch andere G\u00e4ste, unter anderem 3 kleine Kinder, wie kleine Meier, welche Manchester Hosen anhatten die farbspritzer aufwiesen, und sie fragten mich ob man sowas noch verkaufen k\u00f6nne, ich sagte ihnen das k\u00f6nne man sogar als moderne mode verkaufen. Sie meinten sie k\u00f6nnten die Hose sp\u00e4ter im Leben noch gebrauchen, ich sagte sie w\u00fcrden ja noch wachsen und k\u00f6nnten sp\u00e4ter die Hose gerade noch als penis Mantel ben\u00fctzen. Ich suchte ein wc, aber allem Anschein nach gab es keins. Die Leute motzten \u00fcber den schmutz, ich verteidigte Pablo und desire, es sei viel Arbeit so ein Haus auf Vordermann zu behalten. Es war in Spanien. Aber irgendwie f\u00fchlte auch ich mich nicht richtig zuhause. Ich redete auch mit desire. Wir hatten unsere rucks\u00e4cke dabei."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1350466140000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,bb30c412d79afb4b60511eeae96b7c2e,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""bb30c412d79afb4b60511eeae96b7c2e"", ""title"": """", ""text"": ""War an einem Krieg beteiligt, im Wald liefen die Soldaten herum. Alle waren uniformierte. Wir gingen einen Waldweg entlang. Es gab auch eines oder mehrere Fahrzeuge."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1350464340000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
